timestamp,symbol,timeframe,iteration,direction,setup_id,range_high,range_low,range_quality_score,range_bars,range_touches_high,range_touches_low,atr_at_setup,range_height_atr,ssl_bsl_sweep_type,sweep_bar,sweep_wick_size_atr,sweep_wick_size_abs,structure_break_type,breakout_bar,breakout_direction,breakout_body_atr,breakout_quality,htf_trend,retest_zone_type,retest_zone_top,retest_zone_bottom,entry_price,sl_price,tp1_price,tp2_price,tp_score,rr_tp1,rr_tp2,rejection_reason,entry_bar,exit_bar,exit_reason,exit_price,r_multiple,mae_abs,mfe_abs,bars_held,session,override_type,compensation_score,compensation_breakdown,strategy_type,modification_type,market_regime,cs_setup_context
2024-04-11 07:45:00+00:00,XAU/USD,5min,99,LONG,SETUP_00003,2339.77002,2333.94995,70.0,20,3,3,1.8377,2.827,SSL_SWING_LOW,435,1.09,2.35,MSS_BULLISH,444,LONG,1.015,STRONG,RANGING,OB,2338.81,2337.88,2339.04,2337.33,2340.74,2342.29,35,1.0,1.91,,449,451,SL,2337.28,-1.029,3.35,0.52,2,london,NONE,80.0,"{""sweep_depth"":35.0,""displacement"":10.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":15.0,""total"":80.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-04-12 07:25:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00013,0.0,0.0,0.0,0,0,0,2.4025,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2395.15,2397.19,2393.11,2390.46,30,1.0,2.3,,721,726,SL,2397.24,-1.025,2.23,1.99,5,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=78.7, range=high 2395.38, sweep 0 bars ago, wick=1.21"
2024-04-15 11:40:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00020,2361.30005,2355.61011,55.0,8,3,2,2.1103,2.696,BSL_SWING_HIGH,975,0.282,0.67,MSS_BEARISH,981,SHORT,0.716,MODERATE,RANGING,BB,2359.66,2359.12,2358.9,2358.9,2357.5,2355.19,35,1.0,2.65,,1036,1038,SL,2358.95,0.504,0.51,1.75,2,london,NONE,20.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":20.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-04-15 12:40:00+00:00,XAU/USD,5min,99,LONG,SETUP_00021,2361.30005,2355.61011,55.0,20,3,2,2.9885,2.696,SSL_PDL,1027,0.681,1.38,MSS_BULLISH,1039,LONG,0.364,MODERATE,RANGING,BB,2353.4,2352.6,2353.62,2353.62,2355.55,2365.56,35,1.0,6.21,,1048,1055,SL,2353.57,0.503,0.6,7.48,7,off_hours,NONE,55.0,"{""sweep_depth"":10.0,""displacement"":0.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":10.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":55.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-04-16 12:45:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00023,2378.3501,2368.88989,50.0,74,2,1,2.8164,3.352,BSL_EQUAL_HIGHS,1249,0.313,0.665,MSS_BEARISH,1256,SHORT,0.502,MODERATE,RANGING,OB,2376.27,2375.53,2375.31,2375.31,2373.5,2368.87,35,1.0,3.56,,1325,1328,SL,2375.36,0.503,1.45,2.3,3,off_hours,CONTEXT_OVERRIDE,20.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":20.0}",EDGE2,BLOCKED_SWEEP_ELEVATED_CONTEXT,TRENDING_MODERATE,
2024-04-16 13:20:00+00:00,XAU/USD,5min,99,LONG,SETUP_00024,2378.3501,2368.88989,50.0,81,2,1,3.0189,3.352,SSL_SWING_LOW,1329,0.308,0.87,MSS_BULLISH,1330,LONG,0.65,MODERATE,RANGING,OB,2376.41,2373.02,2376.63,2372.11,2381.16,2392.2,35,1.0,3.44,,1332,1335,SL,2372.06,-1.011,6.73,2.69,3,off_hours,NONE,20.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":20.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-04-22 13:10:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00039,0.0,0.0,0.0,0,0,0,4.1955,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2341.01,2335.85,2346.17,2350.0,30,1.0,1.74,,2422,2425,SL,2335.8,-1.01,6.63,0.8,3,new_york,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=27.8, range=low 2339.99, sweep 0 bars ago, wick=3.09"
2024-04-22 14:00:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00041,2341.81006,2331.44995,55.0,9,2,2,4.0241,2.736,BSL_SWING_HIGH,2415,0.657,2.01,MSS_BEARISH,2426,SHORT,0.471,MODERATE,RANGING,OB,2341.01,2336.94,2336.71,2342.22,2331.21,2321.09,25,1.0,2.84,,2432,2439,SL,2342.27,-1.009,6.07,3.6,7,off_hours,NONE,30.0,"{""sweep_depth"":10.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":30.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-04-22 16:20:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00043,0.0,0.0,0.0,0,0,0,2.4846,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2331.65,2329.27,2334.03,2336.63,30,1.0,2.09,,2460,2467,SL,2329.22,-1.021,2.64,1.66,7,new_york,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=25.7, range=low 2331.45, sweep 0 bars ago, wick=1.56"
2024-04-23 08:45:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00044,2314.65991,2295.77002,40.0,85,4,1,2.0502,3.354,BSL_SWING_HIGH,2614,0.473,1.21,MSS_BEARISH,2625,SHORT,0.696,MODERATE,DOWNTREND,BB,2302.62,2301.79,2301.57,2303.24,2299.89,2276.88,20,1.0,14.78,,2645,2646,SL,2303.29,-1.03,2.23,0.0,1,london,NONE,60.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":10.0,""pdh_pdl"":0.0,""session_timing"":15.0,""total"":60.0}",EDGE2,NONE,TRENDING_STRONG,
2024-04-25 13:50:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00054,2324.97998,2312.90991,65.0,8,3,2,4.3007,2.807,BSL_SWING_HIGH,3176,0.572,1.04,MSS_BEARISH,3176,SHORT,0.731,MODERATE,RANGING,BB,2320.08,2319.88,2319.65,2319.65,2317.94,2311.94,35,1.0,4.5,,3258,3259,SL,2319.7,0.497,0.87,3.03,1,off_hours,NONE,30.0,"{""sweep_depth"":10.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":30.0}",EDGE2,NONE,TRENDING_STRONG,
2024-04-26 07:00:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00055,0.0,0.0,0.0,0,0,0,1.6579,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2339.93,2342.1,2337.76,2337.51,25,1.0,1.11,,3452,3456,SL,2342.15,-1.023,6.93,1.7,4,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=70.5, range=high 2341.65, sweep 0 bars ago, wick=0.04"
2024-04-26 10:55:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00056,2352.63989,2346.3501,55.0,28,2,2,1.2209,3.344,BSL_SWING_HIGH,3493,1.073,1.41,MSS_BEARISH,3493,SHORT,0.898,MODERATE,RANGING,OB,2348.98,2348.78,2348.56,2348.56,2347.56,2332.32,30,1.0,20.52,,3499,3500,SL,2348.61,0.5,0.04,1.11,1,london,NONE,90.0,"{""sweep_depth"":35.0,""displacement"":0.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":20.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":90.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-04-26 12:40:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00057,2351.53003,2342.21997,65.0,18,2,5,2.6733,3.483,BSL_SWING_HIGH,3502,1.011,1.2,MSS_BEARISH,3502,SHORT,0.707,MODERATE,RANGING,OB,2348.95,2348.69,2347.94,2347.94,2346.13,2333.86,35,1.0,7.77,,3520,3521,SL,2347.99,0.5,0.46,5.53,1,off_hours,NONE,90.0,"{""sweep_depth"":35.0,""displacement"":0.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":20.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":90.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-04-30 08:20:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00068,0.0,0.0,0.0,0,0,0,1.5518,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2315.95,2313.84,2318.06,2319.01,25,1.0,1.45,,4008,4009,SL,2313.79,-1.024,4.4,0.14,1,london,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=24.4, range=low 2315.45, sweep 0 bars ago, wick=1.22"
2024-04-30 11:50:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00069,0.0,0.0,0.0,0,0,0,1.56,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2312.64,2310.42,2314.86,2316.34,25,1.0,1.67,,4050,4052,SL,2310.37,-1.023,2.61,1.01,2,london,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=27.5, range=low 2310.94, sweep 0 bars ago, wick=0.13"
2024-04-30 12:05:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00070,0.0,0.0,0.0,0,0,0,1.7454,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2311.65,2309.5,2313.8,2316.34,25,1.0,2.19,,4053,4056,SL,2309.45,-1.023,3.29,1.84,3,new_york,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=22.8, range=low 2310.94, sweep 0 bars ago, wick=1.00"
2024-04-30 13:10:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00071,0.0,0.0,0.0,0,0,0,2.6381,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2306.15,2303.31,2308.99,2309.21,30,1.0,1.08,,4066,4068,SL,2303.26,-1.018,3.2,0.65,2,new_york,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=25.7, range=low 2304.77, sweep 0 bars ago, wick=0.80"
2024-04-30 13:25:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00072,0.0,0.0,0.0,0,0,0,2.4823,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2305.19,2305.19,2307.69,2309.21,30,1.0,1.61,,4069,4071,SL,2305.14,0.5,1.6,3.12,2,new_york,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=25.7, range=low 2304.77, sweep 0 bars ago, wick=1.46"
2024-04-30 15:05:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00074,0.0,0.0,0.0,0,0,0,3.5943,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2296.94,2292.76,2301.12,2301.55,30,1.0,1.1,,4089,4117,SL,2292.71,-1.012,5.21,3.61,28,new_york,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=21.2, range=low 2296.18, sweep 0 bars ago, wick=2.52"
2024-05-01 07:10:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00075,0.0,0.0,0.0,0,0,0,1.1944,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2286.62,2286.62,2287.13,2288.17,30,1.0,3.04,,4270,4271,SL,2286.57,0.5,0.39,0.81,1,london,NONE,0.0,,CS4,CS4_EXTENDED_SWEEP_LOOKBACK,,"CS4 LONG bounce: HTF RSI=30.8, range=low 2286.53, sweep 14 bars ago, wick=0.12"
2024-05-01 07:25:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00076,0.0,0.0,0.0,0,0,0,1.1908,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2286.99,2285.8,2288.18,2289.8,25,1.0,2.37,,4273,4274,SL,2285.75,-1.042,1.3,0.0,1,london,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=30.8, range=low 2286.53, sweep 0 bars ago, wick=0.43"
2024-05-01 08:00:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00077,2288.070068,2283.6001,55.0,11,2,2,1.4292,3.358,BSL_SWING_HIGH,4276,0.203,0.28,MSS_BEARISH,4276,SHORT,1.201,STRONG,RANGING,OB,2286.99,2286.53,2286.31,2286.31,2285.19,2285.16,35,1.0,1.03,,4280,4281,TP2,2285.16,1.023,0.0,1.58,1,london,NONE,45.0,"{""sweep_depth"":0.0,""displacement"":10.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":15.0,""total"":45.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-05-01 08:35:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00078,2288.070068,2283.6001,55.0,18,2,2,1.3924,3.358,BSL_SWING_HIGH,4283,0.252,0.35,MSS_BEARISH,4283,SHORT,1.125,STRONG,RANGING,OB,2285.91,2285.71,2285.49,2285.49,2284.49,2279.13,25,1.0,7.55,,4287,4291,SL,2285.54,0.5,1.03,1.43,4,london,NONE,45.0,"{""sweep_depth"":0.0,""displacement"":10.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":15.0,""total"":45.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-05-02 13:50:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00079,0.0,0.0,0.0,0,0,0,3.5889,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2289.16,2289.16,2293.56,2300.0,35,1.0,2.47,,4626,4630,SL,2289.11,0.5,1.42,5.31,4,new_york,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=33.8, range=low 2286.38, sweep 0 bars ago, wick=0.72"
2024-05-02 14:25:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00080,2295.65991,2286.37988,55.0,17,4,2,4.2264,2.664,BSL_SWING_HIGH,4614,0.329,0.9,BOS_MACRO_DISPLACEMENT,4631,SHORT,1.952,MODERATE_BOS,RANGING,BB,2297.7,2296.73,2296.5,2299.39,2294.04,2286.02,35,1.0,4.26,,4633,4634,SL,2299.44,-1.017,3.41,0.97,1,off_hours,MOMENTUM_OVERRIDE,65.0,"{""sweep_depth"":0.0,""displacement"":20.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":10.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":65.0}",EDGE2,BOS_MACRO_DISPLACEMENT,TRENDING_STRONG,
2024-08-14 08:05:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00086,0.0,0.0,0.0,0,0,0,1.6294,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2470.27,2470.27,2468.35,2466.48,25,1.0,1.98,,5163,5164,SL,2470.32,0.5,0.47,3.17,1,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=66.8, range=high 2470.31, sweep 0 bars ago, wick=1.47"
2024-08-14 11:10:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00087,2474.8999,2471.21997,45.0,22,4,1,1.3595,2.476,BSL_SWING_HIGH,5179,1.162,2.0,MSS_BEARISH,5189,SHORT,0.637,MODERATE,RANGING,OB,2474.14,2472.95,2472.72,2474.55,2470.9,2467.19,35,1.0,3.04,,5200,5206,SL,2474.6,-1.027,2.21,0.86,6,london,NONE,55.0,"{""sweep_depth"":35.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":55.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-08-14 11:50:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00088,0.0,0.0,0.0,0,0,0,1.2526,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2474.15,2474.15,2472.69,2471.22,25,1.0,2.0,,5208,5214,SL,2474.2,0.5,1.08,1.76,6,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=65.3, range=high 2474.90, sweep 0 bars ago, wick=0.40"
2024-08-14 14:35:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00089,0.0,0.0,0.0,0,0,0,4.371,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2451.65,2445.97,2457.33,2461.06,25,1.0,1.66,,5241,5252,SL,2445.92,-1.009,6.43,2.62,11,new_york,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=32.6, range=low 2451.38, sweep 0 bars ago, wick=4.32"
2024-08-14 16:30:00+00:00,XAU/USD,5min,99,LONG,CS_CS4_00090,0.0,0.0,0.0,0,0,0,2.4841,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2439.85,2439.85,2442.06,2442.36,30,1.0,1.14,,5264,5265,SL,2439.8,0.5,0.7,2.29,1,new_york,NONE,0.0,,CS4,NONE,,"CS4 LONG bounce: HTF RSI=28.7, range=low 2439.16, sweep 0 bars ago, wick=0.90"
2024-08-15 07:25:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00091,2458.81006,2452.77002,40.0,18,2,1,1.347,3.299,BSL_SWING_HIGH,5426,0.466,0.75,MSS_BEARISH,5426,SHORT,0.621,MODERATE,RANGING,OB,2457.52,2456.3,2456.08,2456.08,2454.23,2449.44,35,1.0,3.59,,5431,5444,SL,2456.13,0.503,0.61,2.38,13,london,NONE,35.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":15.0,""total"":35.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-08-15 09:25:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00092,2458.81006,2452.77002,40.0,42,2,1,0.9921,3.299,BSL_EQUAL_HIGHS,5446,0.504,0.655,MSS_BEARISH,5448,SHORT,0.54,MODERATE,RANGING,OB,2456.46,2456.26,2456.04,2457.04,2455.04,2453.75,35,1.0,3.17,,5455,5459,SL,2457.09,-1.05,1.11,0.34,4,london,CONTEXT_OVERRIDE,45.0,"{""sweep_depth"":10.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":15.0,""total"":45.0}",EDGE2,BLOCKED_SWEEP_ELEVATED_CONTEXT,TRENDING_MODERATE,
2024-08-16 11:05:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00101,0.0,0.0,0.0,0,0,0,1.6393,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2468.09,2468.09,2466.67,2465.58,30,1.0,1.76,,5751,5752,SL,2468.14,0.5,0.89,1.56,1,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=69.1, range=high 2468.19, sweep 0 bars ago, wick=0.91"
2024-08-16 11:30:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00103,0.0,0.0,0.0,0,0,0,2.1097,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2466.32,2469.87,2462.77,2450.0,25,1.0,4.6,,5756,5759,SL,2469.92,-1.014,4.15,1.16,3,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=69.1, range=high 2468.19, sweep 0 bars ago, wick=1.15"
2024-08-16 14:00:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00104,0.0,0.0,0.0,0,0,0,4.9662,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2485.76,2496.23,2475.29,2450.0,25,1.0,3.41,,5786,5815,SL,2496.28,-1.005,10.68,8.16,29,new_york,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=70.6, range=high 2493.07, sweep 0 bars ago, wick=1.92"
2024-08-19 15:30:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00110,2504.78003,2500.070068,45.0,10,6,1,2.1407,2.255,BSL_SWING_HIGH,5976,0.364,0.64,MSS_BEARISH,5977,SHORT,1.253,STRONG,RANGING,OB,2504.66,2503.77,2503.55,2503.55,2501.79,2500.04,35,1.0,2.0,,6079,6080,SL,2503.6,0.503,0.59,2.32,1,off_hours,NONE,30.0,"{""sweep_depth"":0.0,""displacement"":10.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":30.0}",EDGE2,NONE,TRENDING_STRONG,
2024-08-20 07:00:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00115,0.0,0.0,0.0,0,0,0,1.635,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2503.16,2503.16,2502.42,2501.06,30,1.0,2.85,,6253,6254,SL,2503.21,0.5,0.07,1.88,1,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=67.9, range=high 2503.30, sweep 1 bars ago, wick=0.19"
2024-08-20 08:50:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00116,0.0,0.0,0.0,0,0,0,2.9083,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2520.86,2523.11,2518.61,2518.0,30,1.0,1.27,,6275,6279,SL,2523.16,-1.022,3.58,1.45,4,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=71.5, range=high 2521.55, sweep 0 bars ago, wick=0.83"
2024-08-20 09:25:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00117,0.0,0.0,0.0,0,0,0,2.1071,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2524.7,2524.7,2523.64,2521.77,30,1.0,2.77,,6282,6283,SL,2524.75,0.5,0.02,3.08,1,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=72.7, range=high 2525.19, sweep 2 bars ago, wick=0.04"
2024-08-20 11:35:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00118,0.0,0.0,0.0,0,0,0,1.6047,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2523.89,2526.37,2521.41,2518.35,25,1.0,2.23,,6308,6312,SL,2526.42,-1.02,3.21,0.74,4,london,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=75.6, range=high 2525.19, sweep 0 bars ago, wick=0.78"
2024-08-20 12:00:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00119,0.0,0.0,0.0,0,0,0,1.8114,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2524.4,2527.05,2521.75,2518.35,25,1.0,2.28,,6313,6317,SL,2527.1,-1.019,3.22,1.12,4,new_york,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=75.9, range=high 2525.19, sweep 0 bars ago, wick=1.41"
2024-08-20 12:30:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00120,0.0,0.0,0.0,0,0,0,1.8802,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2525.14,2525.14,2522.75,2521.77,30,1.0,1.41,,6319,6320,SL,2525.19,0.5,0.22,3.41,1,new_york,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=75.9, range=high 2525.19, sweep 0 bars ago, wick=1.87"
2024-08-20 13:10:00+00:00,XAU/USD,5min,99,LONG,SETUP_00121,2529.22998,2521.72998,65.0,22,2,2,2.5171,3.248,SSL_EQUAL_LOWS,6321,0.445,1.065,BOS_MACRO_DISPLACEMENT,6321,LONG,1.35,MODERATE_BOS,RANGING,OB,2525.36,2522.66,2525.59,2525.59,2529.27,2536.73,25,1.0,3.03,,6327,6332,SL,2525.54,0.467,5.61,6.13,5,off_hours,MOMENTUM_OVERRIDE,30.0,"{""sweep_depth"":0.0,""displacement"":10.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":30.0}",EDGE2,BOS_MACRO_DISPLACEMENT,TRENDING_STRONG,
2024-08-20 14:05:00+00:00,XAU/USD,5min,99,SHORT,CS_CS4_00122,0.0,0.0,0.0,0,0,0,2.9649,0.0,,-1,0.0,0.0,,-1,,0.0,,,,0.0,0.0,2528.44,2528.44,2526.34,2525.48,30,1.0,1.41,,6338,6340,TP2,2525.48,1.205,0.75,3.74,2,new_york,NONE,0.0,,CS4,NONE,,"CS4 SHORT bounce: HTF RSI=66.7, range=high 2529.23, sweep 0 bars ago, wick=0.57"
2024-08-22 07:35:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00123,2510.6499,2504.23999,70.0,20,2,3,1.9724,3.063,BSL_SWING_HIGH,6808,0.237,0.49,MSS_BEARISH,6808,SHORT,1.652,STRONG,RANGING,OB,2508.61,2508.41,2508.18,2508.18,2507.16,2500.97,35,1.0,7.09,,6812,6814,SL,2508.23,0.5,1.0,1.87,2,london,NONE,55.0,"{""sweep_depth"":0.0,""displacement"":20.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":15.0,""total"":55.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-08-22 10:05:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00125,2508.61011,2504.01001,55.0,9,2,2,1.5134,2.875,BSL_SWING_HIGH,6819,0.481,0.83,MSS_BEARISH,6819,SHORT,0.417,MODERATE,RANGING,OB,2509.18,2507.6,2507.38,2507.38,2505.12,2501.05,35,1.0,2.8,,6842,6860,TP2,2501.05,1.909,1.74,9.16,18,london,NONE,20.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":20.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-08-23 07:15:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00127,2494.56006,2491.3501,50.0,47,1,2,1.3302,2.668,BSL_SWING_HIGH,7080,0.212,0.29,MSS_BEARISH,7081,SHORT,0.485,MODERATE,RANGING,OB,2493.38,2491.9,2491.67,2493.78,2489.57,2488.11,35,1.0,1.69,,7084,7087,SL,2493.83,-1.024,2.48,0.0,3,london,NONE,35.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":15.0,""total"":35.0}",EDGE2,NONE,TRENDING_MODERATE,
